#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:firsthalf" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:firsthalf" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:firsthalf">
#                <taxonset id="TaxonSet.firsthalf" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-449" id="firsthalf" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:firsthalf" lower="0.0" name="x" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.01" lower="0.0" name="beta" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:firsthalf" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:firsthalf" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:firsthalf" modelIndicator="@BMT_ModelIndicator.s:firsthalf" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:firsthalf" lower="0.01" name="rates" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:firsthalf" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:firsthalf" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:firsthalf" name="frequencies">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:firsthalf" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:firsthalfx" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:firsthalf" name="distribution" x="@BMT_frequencies.s:firsthalf">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.02" lower="0.0" name="alpha" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:firsthalf" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.03" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:firsthalf" name="distribution" x="@birthRate.t:firsthalf">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@firsthalf" id="treeLikelihood.firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:firsthalf" hasInvariantSites="@hasInvariableSites.s:firsthalf" id="BEASTModelTest.s:firsthalf" proportionInvariant="@BMT_ProportionInvariable.s:firsthalf" shape="@BMT_gammaShape.s:firsthalf" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:firsthalf">
#                <parameter estimate="false" id="BMT_mutationRate.s:firsthalf" name="mutationRate">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:firsthalf" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:firsthalf" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:firsthalf" id="treeLikelihood.secondhalf" siteModel="@BEASTModelTest.s:firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <data data="@Primates" filter="450-898" id="secondhalf" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.firsthalf	treeLikelihood.secondhalf	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_Rates.1	BMT_Rates.2	BMT_Rates.3	BMT_Rates.4	BMT_Rates.5	BMT_Rates.6	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
20000	-5805.770737051046	-5809.436294381864	3.6655573308179408	-2940.0232774035535	-2869.4130169783107	0.35391041933097145	7.402535639156902	4.325618283909994	0.6999909172363693	1.2824629255729258	0.41105511010311674	0.057722646272390966	3.491045754542805	0.057722646272390966	123454	29	0.6999909172363693	1.2824629255729258	0.41105511010311674	0.057722646272390966	3.491045754542805	0.036550219413007456	1.150678540877002	0.18448866620348608	1	1	0.18448866620348608	1.150678540877002	0	0.25986006874161616	0.2656073427059857	0.22435734245156358	0.2501752461008344
21000	-5806.247178551678	-5809.643181742656	3.39600319097831	-2945.6947271787294	-2863.9484545639266	0.36676294612241267	6.991782695881912	6.605155716375993	0.6999909172363693	1.24726787717275	0.41105511010311674	0.05757287397789674	3.4345414462889807	0.14957177522088558	123456	30	0.6999909172363693	1.24726787717275	0.41105511010311674	0.05757287397789674	3.4345414462889807	0.14957177522088558	0.9014036855405718	0.18222936288778396	1	1	0.18222936288778396	0.9014036855405718	0	0.25813298412129454	0.2673344273263073	0.22435734245156358	0.2501752461008344
22000	-5803.7468932620095	-5808.481070917383	4.734177655373305	-2944.945685089639	-2863.5353858277435	0.3131684349413929	7.949807056499282	8.092478676205934	0.7864226288597914	1.326688947796808	0.5021351694387067	0.040373314851967636	3.304006624200758	0.040373314851967636	123454	29	0.7864226288597914	1.326688947796808	0.5021351694387067	0.040373314851967636	3.304006624200758	0.14957177522088558	0.9014036855405718	0.07210950603162866	1	1	0.07210950603162866	0.9014036855405718	0	0.25813298412129454	0.2673344273263073	0.22435734245156358	0.2501752461008344
23000	-5805.813524520916	-5809.648028468682	3.8345039477664917	-2943.3747157100497	-2866.2733127586325	0.34219638756449944	7.149424459636571	8.76421861504575	0.6993540975300822	1.326688947796808	0.40164743233184785	0.040373314851967636	3.491562892637326	0.040373314851967636	123454	29	0.6993540975300822	1.326688947796808	0.40164743233184785	0.040373314851967636	3.491562892637326	0.14957177522088558	0.8567666454159992	0.1515194915196013	1	1	0.1515194915196013	0.8567666454159992	0	0.2546693720503535	0.2673344273263073	0.2278209545225046	0.2501752461008344
24000	-5804.5005660626175	-5808.573661165523	4.073095102905169	-2942.979172971229	-2865.594488194294	0.3726996547388754	7.4460962305431355	5.4976433702753	0.8030495954340212	1.231133233567278	0.38890796022471763	0.05366727018678637	3.4695746704004096	0.05366727018678637	123454	29	0.8030495954340212	1.231133233567278	0.38890796022471763	0.05366727018678637	3.4695746704004096	0.14957177522088558	0.8567666454159992	0.1514611766990941	1	1	0.1514611766990941	0.8567666454159992	0	0.2546693720503535	0.2673344273263073	0.2278209545225046	0.2501752461008344
25000	-5809.310129777399	-5813.593322330944	4.283192553544542	-2949.880884847847	-2863.712437483097	0.3298411866978872	7.6706997934112096	4.45603072305271	0.834127854316832	1.231133233567278	0.38890796022471763	0.05366727018678637	3.438496411517599	0.05366727018678637	123454	29	0.834127854316832	1.231133233567278	0.38890796022471763	0.05366727018678637	3.438496411517599	0.14957177522088558	0.8567666454159992	0.14970711737263276	1	1	0.14970711737263276	0.8567666454159992	0	0.2546693720503535	0.2673344273263073	0.2278209545225046	0.2501752461008344
26000	-5809.096049237107	-5814.242743670164	5.146694433057174	-2944.807739738846	-2869.435003931317	0.3318871996014462	8.745440072216255	5.929652489065163	0.8191356074813844	1.231133233567278	0.3620780227860203	0.01861201511302163	3.550429105939273	0.01861201511302163	123454	29	0.8191356074813844	1.231133233567278	0.3620780227860203	0.01861201511302163	3.550429105939273	0.14957177522088558	1.058190846444969	0.16362474500683222	1	1	0.16362474500683222	1.058190846444969	0	0.2546693720503535	0.2673344273263073	0.2278209545225046	0.2501752461008344
27000	-5792.163789094831	-5797.409646700916	5.245857606084437	-2939.875525038994	-2857.5341216619217	0.30529239950725673	9.055449140584855	5.712674711758015	0.7742973685875788	1.1280037900692421	0.3668461230167857	0.0648133996127717	3.601225919100849	0.0648133996127717	123454	29	0.7742973685875788	1.1280037900692421	0.3668461230167857	0.0648133996127717	3.601225919100849	0.14957177522088558	1.0386606391960664	0.23004459776518077	1	1	0.23004459776518077	1.0386606391960664	0	0.2752565740943669	0.259607102476128	0.2149610773286705	0.2501752461008344
28000	-5797.493556755313	-5799.690382488554	2.196825733240741	-2941.574326891825	-2858.1160555967294	0.42038810861741904	6.032364181913891	5.087015739622361	0.7812533602384444	1.255866601743913	0.3264795101984766	0.05646402218905956	3.5440481315316297	0.03588837409847599	123456	30	0.7812533602384444	1.255866601743913	0.3264795101984766	0.05646402218905956	3.5440481315316297	0.03588837409847599	1.0386606391960664	0.23004459776518077	1	1	0.23004459776518077	1.0386606391960664	0	0.2752565740943669	0.259607102476128	0.2149610773286705	0.2501752461008344
29000	-5789.804272461949	-5792.856582320289	3.0523098583396253	-2937.4900069820706	-2855.3665753382184	0.3750470172704169	7.029538268160685	6.00845427721084	0.7812533602384444	1.3409089642658798	0.26505807307372575	0.03146203947361211	3.4840077517251107	0.09730981122322685	123456	30	0.7812533602384444	1.3409089642658798	0.26505807307372575	0.03146203947361211	3.4840077517251107	0.09730981122322685	1.190730966742949	0.23004459776518077	1	1	0.23004459776518077	1.190730966742949	0	0.2752565740943669	0.259607102476128	0.19584684804023164	0.2692894753892733
30000	-5790.365094739768	-5793.584375411077	3.2192806713089506	-2943.6878754809427	-2849.8964999301343	0.33056092232301487	7.442437815405605	3.7554066864673774	0.8900300335309588	1.2217876894896662	0.31685403816368696	0.09878734915986462	3.437461890492413	0.035078999163410056	123456	30	0.8900300335309588	1.2217876894896662	0.31685403816368696	0.09878734915986462	3.437461890492413	0.035078999163410056	1.2552839364508173	0.2501617648609291	1	1	0.2501617648609291	1.2552839364508173	0	0.2752565740943669	0.259607102476128	0.19584684804023164	0.2692894753892733
31000	-5789.235870237462	-5793.399026536948	4.163156299486262	-2939.0665673128638	-2854.3324592240842	0.31778315700800214	7.919776398330733	7.248812242927662	0.8900300335309588	1.1568718359272634	0.28123992500702144	0.11241089501960178	3.5243683113517443	0.035078999163410056	123456	30	0.8900300335309588	1.1568718359272634	0.28123992500702144	0.11241089501960178	3.5243683113517443	0.035078999163410056	1.0356366183504115	0.19092088735335466	1	1	0.19092088735335466	1.0356366183504115	0	0.2752565740943669	0.26383366841971767	0.1945461941872313	0.26636356329868394
32000	-5793.891496604243	-5797.813981236892	3.922484632648587	-2941.893697024059	-2855.9202842128334	0.3492550372496717	7.555655365838597	4.69126002856126	0.5698950752780253	1.188351643909193	0.5698950752780253	0.11241089501960178	3.5243683113517443	0.035078999163410056	121345	10	0.5698950752780253	1.188351643909193	0.11241089501960178	3.5243683113517443	0.035078999163410056	0.035078999163410056	1.4101628096193415	0.21509440441935815	1	1	0.21509440441935815	1.4101628096193415	0	0.2867944702415512	0.25229577227253336	0.1945461941872313	0.26636356329868394
33000	-5788.924803591313	-5792.2163581926325	3.2915546013191324	-2934.9499739264857	-2857.2663842661473	0.3728967585244181	7.055720166427292	5.900883530586172	0.6080988493598131	1.35410509987827	0.39036458764815307	0.09371597965240687	3.5193345687006583	0.0343809147606987	123456	30	0.6080988493598131	1.35410509987827	0.39036458764815307	0.09371597965240687	3.5193345687006583	0.0343809147606987	1.0574755540457574	0.217521143754616	1	1	0.217521143754616	1.0574755540457574	0	0.2744919151758125	0.26459832733827204	0.1945461941872313	0.26636356329868394
34000	-5788.274145497529	-5791.667617668143	3.3934721706138147	-2937.7006227485467	-2853.966994919596	0.40733043612125547	7.032425098126661	6.647409880358816	0.7836067096201047	1.3537693187855344	0.39036458764815307	0.06404844720655278	3.3441624895331024	0.06404844720655278	123454	29	0.7836067096201047	1.3537693187855344	0.39036458764815307	0.06404844720655278	3.3441624895331024	0.0343809147606987	0.9490993526468651	0.19918270442383101	1	1	0.19918270442383101	0.9490993526468651	0	0.2744919151758125	0.26459832733827204	0.1945461941872313	0.26636356329868394
35000	-5784.207797530257	-5789.316342302699	5.108544772441647	-2939.386554149274	-2849.929788153425	0.3184448981687761	8.60810821908339	6.821306794965655	0.8660465890986292	1.3537693187855344	0.3441910129800662	0.06404844720655278	3.3078961847226647	0.06404844720655278	123454	29	0.8660465890986292	1.3537693187855344	0.3441910129800662	0.06404844720655278	3.3078961847226647	0.0343809147606987	0.9490993526468651	0.15437095130418663	1	1	0.15437095130418663	0.9490993526468651	0	0.2744919151758125	0.26459832733827204	0.1945461941872313	0.26636356329868394
36000	-5786.5682257393155	-5789.806809901537	3.238584162221366	-2938.7482856401575	-2851.0585242613797	0.3724073002895287	6.74317553466687	7.083567098286979	0.7430874762105454	1.3625385019093892	0.2748697186693765	0.06404844720655278	3.4914074087975835	0.06404844720655278	123454	29	0.7430874762105454	1.3625385019093892	0.2748697186693765	0.06404844720655278	3.4914074087975835	0.0343809147606987	0.9331137917287013	0.1950751176211605	1	1	0.1950751176211605	0.9331137917287013	0	0.2837714861897761	0.25531875632430845	0.1945461941872313	0.26636356329868394
37000	-5781.894756540218	-5785.021124983448	3.1263684432307097	-2937.061176423113	-2847.959948560335	0.3523867241894767	6.5228206133972275	8.308855933082706	0.6386878939230468	1.4182586971322864	0.34617495405881227	0.06404844720655278	3.468781560472749	0.06404844720655278	123454	29	0.6386878939230468	1.4182586971322864	0.34617495405881227	0.06404844720655278	3.468781560472749	0.0343809147606987	0.8427202131288003	0.1950751176211605	1	1	0.1950751176211605	0.8427202131288003	0	0.2837714861897761	0.2592001411577739	0.1945461941872313	0.2624821784652185
38000	-5778.447365371198	-5783.151472452539	4.704107081340556	-2932.3165294316213	-2850.8349430209173	0.3532685126616523	7.990527342753897	5.980166199167777	0.6791361751512517	1.4168069142306638	0.34617495405881227	0.06682538294859798	3.424231190662076	0.06682538294859798	123454	29	0.6791361751512517	1.4168069142306638	0.34617495405881227	0.06682538294859798	3.424231190662076	0.0343809147606987	0.834794374579582	0.15947198536143412	1	1	0.15947198536143412	0.834794374579582	0	0.2837714861897761	0.2592001411577739	0.1945461941872313	0.2624821784652185
39000	-5778.91532331127	-5783.036985800774	4.121662489503951	-2936.350548402642	-2846.686437398133	0.3341008456743264	7.812032088732989	6.832813618284036	0.6791361751512517	1.4168069142306638	0.3725247172363712	0.06682538294859798	3.397881427484517	0.06682538294859798	123454	29	0.6791361751512517	1.4168069142306638	0.3725247172363712	0.06682538294859798	3.397881427484517	0.0343809147606987	1.1159044079665421	0.18847268965592215	1	1	0.18847268965592215	1.1159044079665421	0	0.28643415271789296	0.25653747462965704	0.1945461941872313	0.2624821784652185
40000	-5777.048560939577	-5779.136797337412	2.088236397834347	-2927.3495371415124	-2851.7872601958993	0.40524974496446403	5.574907742259327	3.6715798102292143	0.7451283046862923	1.4132425492305754	0.3725247172363712	0.07074435082157457	3.3276157272036118	0.07074435082157457	123454	29	0.7451283046862923	1.4132425492305754	0.3725247172363712	0.07074435082157457	3.3276157272036118	0.0343809147606987	0.8885316335648117	0.18276404941099822	1	1	0.18276404941099822	0.8885316335648117	0	0.28643415271789296	0.2711352173776068	0.1799484514392815	0.2624821784652185
41000	-5774.5148056608705	-5777.197171029127	2.682365368256412	-2928.1837485329806	-2849.013422496147	0.35079776313767913	6.136848872923312	9.465983179989621	0.7256846956080263	1.4574917977683723	0.24268130217463907	0.0804661553607076	3.413209893727547	0.0804661553607076	123454	29	0.7256846956080263	1.4574917977683723	0.24268130217463907	0.0804661553607076	3.413209893727547	0.03539951424842206	0.9487901137694825	0.18276404941099822	1	1	0.18276404941099822	0.9487901137694825	0	0.28643415271789296	0.2711352173776068	0.1799484514392815	0.2624821784652185
42000	-5772.566472593229	-5776.321972872333	3.75550027910401	-2929.6781824925247	-2846.6437903798087	0.33162161575162674	7.808793773031431	6.7607205423884205	0.6079768888183732	1.4574917977683723	0.479703119840897	0.07341907635157573	3.3079900408692056	0.07341907635157573	123454	29	0.6079768888183732	1.4574917977683723	0.479703119840897	0.07341907635157573	3.3079900408692056	0.03539951424842206	1.291141684950976	0.23029261446843988	1	1	0.23029261446843988	1.291141684950976	0	0.28643415271789296	0.2711352173776068	0.1799484514392815	0.2624821784652185
43000	-5768.452522535285	-5771.418962778747	2.9664402434615185	-2926.2610963768916	-2845.1578664018557	0.3789203682647515	6.649023256743902	5.23237613658781	0.6282582489660758	1.5632160443617802	0.32561087566934055	0.12206090842377929	3.2387930141552443	0.12206090842377929	123454	29	0.6282582489660758	1.5632160443617802	0.32561087566934055	0.12206090842377929	3.2387930141552443	0.03539951424842206	0.985590524835955	0.23029261446843988	1	1	0.23029261446843988	0.985590524835955	0	0.28643415271789296	0.2711352173776068	0.16608178736038107	0.2763488425441189
44000	-5772.138413648053	-5772.709165113142	0.5707514650896891	-2932.9731338243328	-2839.7360312888095	0.43331513799530774	4.246220792126998	2.6100452849223226	0.6282582489660758	1.6104956833748256	0.32561087566934055	0.08885677123637382	3.25792164951701	0.08885677123637382	123454	29	0.6282582489660758	1.6104956833748256	0.32561087566934055	0.08885677123637382	3.25792164951701	0.0832702530544861	0.985590524835955	0.23029261446843988	1	1	0.23029261446843988	0.985590524835955	0	0.28643415271789296	0.2711352173776068	0.16608178736038107	0.2763488425441189
45000	-5772.970378775076	-5773.15450460313	0.18412582805345368	-2927.5977625071164	-2845.5567420960133	0.44572083358049447	4.136410447445984	7.9946325630173956	0.6308412946493407	1.7971396301864675	0.2154676839709028	0.08885677123637382	3.178837848720541	0.08885677123637382	123454	29	0.6308412946493407	1.7971396301864675	0.2154676839709028	0.08885677123637382	3.178837848720541	0.0832702530544861	1.126078818860271	0.27857580656437736	1	1	0.27857580656437736	1.126078818860271	0	0.28643415271789296	0.2711352173776068	0.15094413778890337	0.29148649211559663
46000	-5769.107358735176	-5772.416304073842	3.308945338666851	-2929.7642420339375	-2842.6520620399046	0.35991742141654004	7.739421982920165	4.423423545718662	0.5682900038310513	1.783911596032067	0.34084724793908705	0.1433135806026722	3.0203239909924497	0.1433135806026722	123454	29	0.5682900038310513	1.783911596032067	0.34084724793908705	0.1433135806026722	3.0203239909924497	0.0832702530544861	1.5068939965497985	0.28835485346694695	1	1	0.28835485346694695	1.5068939965497985	0	0.28643415271789296	0.2711352173776068	0.14670614686101613	0.29572448304348387
47000	-5771.161433688024	-5773.733830369757	2.5723966817332347	-2930.7568856996754	-2842.9769446700816	0.39510820024858634	6.7245774729957555	6.813189970620845	0.5682900038310513	1.8048977541242666	0.3262003147758511	0.1506370471842902	2.9993378329002502	0.1506370471842902	123454	29	0.5682900038310513	1.8048977541242666	0.3262003147758511	0.1506370471842902	2.9993378329002502	0.0832702530544861	1.2347622231920037	0.28835485346694695	1	1	0.28835485346694695	1.2347622231920037	0	0.28643415271789296	0.2711352173776068	0.14670614686101613	0.29572448304348387
48000	-5760.559774786009	-5762.982049207484	2.4222744214747287	-2925.0366412338067	-2837.9454079736774	0.41496765190848167	6.448173869913155	4.59881276739567	0.5682900038310513	1.8048977541242666	0.3262003147758511	0.30221332405489065	2.9951384034843196	0.0032601997296202723	123456	30	0.5682900038310513	1.8048977541242666	0.3262003147758511	0.30221332405489065	2.9951384034843196	0.0032601997296202723	1.155992066018614	0.23907683650688594	1	1	0.23907683650688594	1.155992066018614	0	0.28643415271789296	0.28584503044078824	0.14670614686101613	0.28101466998030245
49000	-5760.666106173905	-5761.845727871247	1.1796216973411928	-2921.42312433526	-2840.4226035359866	0.4289127270080575	4.860746398194947	7.158939518811565	0.4443128285300721	1.738178003868878	0.37361267199795267	0.37361267199795267	3.011460986595224	0.058822837009919575	123345	22	0.4443128285300721	1.738178003868878	0.37361267199795267	3.011460986595224	0.058822837009919575	0.0032601997296202723	1.155992066018614	0.23907683650688594	1	1	0.23907683650688594	1.155992066018614	0	0.28643415271789296	0.3028622958704863	0.14670614686101613	0.2639974045506044
50000	-5762.6631634484065	-5766.246246299264	3.583082850858313	-2922.190799953197	-2844.0554463460676	0.37167494769907455	7.603242671062272	4.595747799438365	0.663603753648692	1.6690812763229332	0.389342333000315	0.18798733838402698	2.901997960260005	0.18798733838402698	123454	29	0.663603753648692	1.6690812763229332	0.389342333000315	0.18798733838402698	2.901997960260005	0.0032601997296202723	1.155992066018614	0.24972884553264546	1	1	0.24972884553264546	1.155992066018614	0	0.28643415271789296	0.3028622958704863	0.14670614686101613	0.2639974045506044
51000	-5758.653944846986	-5760.446201250774	1.7922564037878814	-2919.5899524560723	-2840.8562487947015	0.4411636157124472	5.583926627821601	3.823773270884596	0.6437932258379536	1.7942037794455379	0.24783011704447727	0.24783011704447727	3.0492808316375544	0.01706192898999849	123345	22	0.6437932258379536	1.7942037794455379	0.24783011704447727	3.0492808316375544	0.01706192898999849	0.01706192898999849	1.155992066018614	0.24972884553264546	1	1	0.24972884553264546	1.155992066018614	0	0.28643415271789296	0.3028622958704863	0.14670614686101613	0.2639974045506044
52000	-5753.752466584632	-5754.791591844029	1.0391252593971272	-2921.759398002732	-2833.0321938412976	0.42301371139662286	4.909621828422635	8.429231883859007	0.5558940996806889	1.788534059267068	0.30445035979220963	0.30445035979220963	2.9670032719878954	0.07966784947992707	123345	22	0.5558940996806889	1.788534059267068	0.30445035979220963	2.9670032719878954	0.07966784947992707	0.01706192898999849	1.155992066018614	0.26921473637937293	1	1	0.26921473637937293	1.155992066018614	0	0.3034895502892999	0.2934590894324767	0.13905395572761875	0.2639974045506044
53000	-5748.277118553752	-5749.253099153049	0.9759805992975024	-2915.985950951861	-2833.267148201189	0.4022731866236345	5.053650987421355	8.01143902484533	0.5558940996806889	1.788534059267068	0.44594205795765524	0.16295866162676403	2.9670032719878954	0.07966784947992707	123456	30	0.5558940996806889	1.788534059267068	0.44594205795765524	0.16295866162676403	2.9670032719878954	0.07966784947992707	1.0587155253247482	0.26921473637937293	1	1	0.26921473637937293	1.0587155253247482	0	0.3034895502892999	0.3057651463764422	0.13905395572761875	0.2516913476066389
54000	-5746.555153651146	-5749.000538547765	2.4453848966195855	-2913.545633457861	-2835.4549050899045	0.4179785356142827	6.1617791449278885	4.88057840212003	0.52345712895628	1.7690587568886875	0.52345712895628	0.09817622791899595	2.9876745293607594	0.09817622791899595	121343	9	0.52345712895628	1.7690587568886875	0.09817622791899595	2.9876745293607594	2.9219251717136796	0.07966784947992707	1.3208984553268817	0.26921473637937293	1	1	0.26921473637937293	1.3208984553268817	0	0.3034895502892999	0.3057651463764422	0.13905395572761875	0.2516913476066389
55000	-5756.754192686415	-5759.030470198562	2.276277512147091	-2916.6843383795185	-2842.346131819044	0.3513154673166687	6.507454131541543	7.042561099858735	0.5240069641026299	2.0653391142838187	0.35423906937398575	0.06368033271465708	2.9290541868102506	0.06368033271465708	123454	29	0.5240069641026299	2.0653391142838187	0.35423906937398575	0.06368033271465708	2.9290541868102506	0.07966784947992707	1.4163261959407376	0.26921473637937293	1	1	0.26921473637937293	1.4163261959407376	0	0.3034895502892999	0.3057651463764422	0.13905395572761875	0.2516913476066389
56000	-5747.087703419565	-5748.709009824206	1.6213064046418095	-2912.1294409720763	-2836.57956885213	0.4365757827686418	5.401089152232523	6.189844762923818	0.49129581071894596	1.7378263640769351	0.49129581071894596	0.08249005006934379	3.1146019143464843	0.08249005006934379	121343	9	0.49129581071894596	1.7378263640769351	0.08249005006934379	3.1146019143464843	3.200853444449395	0.07966784947992707	1.3605292698302307	0.2788321162951642	1	1	0.2788321162951642	1.3605292698302307	0	0.3034895502892999	0.3057651463764422	0.13905395572761875	0.2516913476066389
57000	-5745.893732641453	-5749.621607284329	3.7278746428757557	-2912.418208866951	-2837.2033984173786	0.3595564386687474	7.324649955791705	5.219994344379549	0.49129581071894596	1.7378263640769351	0.49129581071894596	0.08249005006934379	3.1146019143464843	0.08249005006934379	121343	9	0.49129581071894596	1.7378263640769351	0.08249005006934379	3.1146019143464843	3.200853444449395	0.07966784947992707	1.2439455554782826	0.26268648243637427	1	1	0.26268648243637427	1.2439455554782826	0	0.3034895502892999	0.3057651463764422	0.13905395572761875	0.2516913476066389
58000	-5752.059491315922	-5753.475558652306	1.4160673363844556	-2913.74206240101	-2839.7334962512955	0.436906990761862	5.38339507281811	3.777924517742313	0.49129581071894596	1.7378263640769351	0.49129581071894596	0.0935261853141935	3.0925296438567846	0.0935261853141935	121343	9	0.49129581071894596	1.7378263640769351	0.0935261853141935	3.0925296438567846	3.200853444449395	0.07966784947992707	1.3416171669225745	0.32604732414843446	1	1	0.32604732414843446	1.3416171669225745	0	0.3034895502892999	0.31103261471625926	0.13905395572761875	0.24642387926682183
59000	-5751.73426095595	-5752.72447965884	0.9902187028905995	-2912.93215920136	-2839.79232045748	0.3622674378228033	5.198208549141913	2.742541964139988	0.49129581071894596	1.7725319552826224	0.49129581071894596	0.10452583046129137	3.0358247623569015	0.10452583046129137	121343	9	0.49129581071894596	1.7725319552826224	0.10452583046129137	3.0358247623569015	0.07592564135905464	0.07966784947992707	1.7425284219952566	0.2878082587687656	1	1	0.2878082587687656	1.7425284219952566	0	0.3034895502892999	0.3068181671281334	0.13905395572761875	0.2506383268549477
60000	-5746.975677139089	-5749.469716987338	2.4940398482485158	-2912.181676523449	-2837.288040463889	0.3745649510712037	6.7703054092145045	4.099590074259918	0.49129581071894596	1.83956920257569	0.49129581071894596	0.12440394727675755	2.9290312814329016	0.12440394727675755	121343	9	0.49129581071894596	1.83956920257569	0.12440394727675755	2.9290312814329016	0.07592564135905464	0.07966784947992707	1.7425284219952566	0.301660699646928	1	1	0.301660699646928	1.7425284219952566	0	0.30655013191155794	0.3068181671281334	0.13599337410536072	0.2506383268549477
61000	-5745.378042237104	-5746.685741861086	1.3076996239826122	-2911.7532342079535	-2834.9325076531327	0.4070206259427603	5.2012630914074816	3.0319696659302373	0.49129581071894596	1.9461722620865884	0.49129581071894596	0.07110241752130832	2.9290312814329016	0.07110241752130832	121343	9	0.49129581071894596	1.9461722620865884	0.07110241752130832	2.9290312814329016	0.07592564135905464	0.07966784947992707	1.369856911309189	0.301660699646928	1	1	0.301660699646928	1.369856911309189	0	0.30655013191155794	0.3068181671281334	0.13599337410536072	0.2506383268549477
62000	-5743.866969654027	-5745.733140954662	1.8661713006351144	-2909.9572928785005	-2835.775848076162	0.39793889751161793	5.349090990113082	8.238008117144018	0.46235267856535384	1.8623883559606422	0.46235267856535384	0.07110241752130832	3.070701451866032	0.07110241752130832	121343	9	0.46235267856535384	1.8623883559606422	0.07110241752130832	3.070701451866032	3.070701451866032	0.07966784947992707	1.232073705548703	0.2384002661909058	1	1	0.2384002661909058	1.232073705548703	0	0.31413572431779985	0.3068181671281334	0.1284077816991188	0.2506383268549477
